country,year,pop,continent,gdpPercap,lifeExp
Turkey,1972,37492953,Europe,3450.69638,57.005
Turkey,1977,42404033,Europe,4269.122326,59.507
Turkey,1982,47328791,Europe,4241.356344,61.036
Turkey,1987,52881328,Europe,5089.043686,63.108
Turkey,1992,58179144,Europe,5678.348271,66.146
Turkey,1997,63047647,Europe,6601.429915,68.835
Turkey,2002,67308928,Europe,6508.085718,70.845
Turkey,2007,71158647,Europe,8458.276384,71.777
Uganda,1952,5824797,Africa,734.753484,39.978
Uganda,1957,6675501,Africa,774.3710692,42.571
Uganda,1962,7688797,Africa,767.2717398,45.344
Uganda,1967,8900294,Africa,908.9185217,48.051
Uganda,1972,10190285,Africa,950.735869,51.016
Uganda,1977,11457758,Africa,843.7331372,50.35
Uganda,1982,12939400,Africa,682.2662268,49.849
Uganda,1987,15283050,Africa,617.7244065,51.509
Uganda,1992,18252190,Africa,644.1707969,48.825
Uganda,1997,21210254,Africa,816.559081,44.578
Uganda,2002,24739869,Africa,927.7210018,47.813
Uganda,2007,29170398,Africa,1056.380121,51.542
United Kingdom,1952,50430000,Europe,9979.508487,69.18
United Kingdom,1957,51430000,Europe,11283.17795,70.42
United Kingdom,1962,53292000,Europe,12477.17707,70.76
United Kingdom,1967,54959000,Europe,14142.85089,71.36
United Kingdom,1972,56079000,Europe,15895.11641,72.01
United Kingdom,1977,56179000,Europe,17428.74846,72.76
United Kingdom,1982,56339704,Europe,18232.42452,74.04
United Kingdom,1987,56981620,Europe,21664.78767,75.007
United Kingdom,1992,57866349,Europe,22705.09254,76.42
United Kingdom,1997,58808266,Europe,26074.53136,77.218
United Kingdom,2002,59912431,Europe,29478.99919,78.471
United Kingdom,2007,60776238,Europe,33203.26128,79.425
United States,1952,157553000,Americas,13990.48208,68.44
United States,1957,171984000,Americas,14847.12712,69.49
United States,1962,186538000,Americas,16173.14586,70.21
United States,1967,198712000,Americas,19530.36557,70.76
United States,1972,209896000,Americas,21806.03594,71.34
United States,1977,220239000,Americas,24072.63213,73.38
United States,1982,232187835,Americas,25009.55914,74.65
United States,1987,242803533,Americas,29884.35041,75.02
United States,1992,256894189,Americas,32003.93224,76.09
United States,1997,272911760,Americas,35767.43303,76.81
United States,2002,287675526,Americas,39097.09955,77.31
United States,2007,301139947,Americas,42951.65309,78.242
Uruguay,1952,2252965,Americas,5716.766744,66.071
Uruguay,1957,2424959,Americas,6150.772969,67.044
Uruguay,1962,2598466,Americas,5603.357717,68.253
Uruguay,1967,2748579,Americas,5444.61962,68.468
Uruguay,1972,2829526,Americas,5703.408898,68.673
Uruguay,1977,2873520,Americas,6504.339663,69.481
Uruguay,1982,2953997,Americas,6920.223051,70.805
Uruguay,1987,3045153,Americas,7452.398969,71.918
Uruguay,1992,3149262,Americas,8137.004775,72.752
Uruguay,1997,3262838,Americas,9230.240708,74.223
Uruguay,2002,3363085,Americas,7727.002004,75.307
Uruguay,2007,3447496,Americas,10611.46299,76.384
Venezuela,1952,5439568,Americas,7689.799761,55.088
Venezuela,1957,6702668,Americas,9802.466526,57.907
Venezuela,1962,8143375,Americas,8422.974165,60.77
Venezuela,1967,9709552,Americas,9541.474188,63.479
Venezuela,1972,11515649,Americas,10505.25966,65.712
Venezuela,1977,13503563,Americas,13143.95095,67.456
Venezuela,1982,15620766,Americas,11152.41011,68.557
Venezuela,1987,17910182,Americas,9883.584648,70.19
Venezuela,1992,20265563,Americas,10733.92631,71.15
Venezuela,1997,22374398,Americas,10165.49518,72.146
Venezuela,2002,24287670,Americas,8605.047831,72.766
Venezuela,2007,26084662,Americas,11415.80569,73.747
Vietnam,1952,26246839,Asia,605.0664917,40.412
Vietnam,1957,28998543,Asia,676.2854478,42.887
Vietnam,1962,33796140,Asia,772.0491602,45.363
Vietnam,1967,39463910,Asia,637.1232887,47.838
Vietnam,1972,44655014,Asia,699.5016441,50.254
Vietnam,1977,50533506,Asia,713.5371196,55.764
Vietnam,1982,56142181,Asia,707.2357863,58.816
Vietnam,1987,62826491,Asia,820.7994449,62.82
Vietnam,1992,69940728,Asia,989.0231487,67.662
Vietnam,1997,76048996,Asia,1385.896769,70.672
Vietnam,2002,80908147,Asia,1764.456677,73.017
Vietnam,2007,85262356,Asia,2441.576404,74.249
West Bank and Gaza,1952,1030585,Asia,1515.592329,43.16
West Bank and Gaza,1957,1070439,Asia,1827.067742,45.671
West Bank and Gaza,1962,1133134,Asia,2198.956312,48.127
West Bank and Gaza,1967,1142636,Asia,2649.715007,51.631
West Bank and Gaza,1972,1089572,Asia,3133.409277,56.532
West Bank and Gaza,1977,1261091,Asia,3682.831494,60.765
West Bank and Gaza,1982,1425876,Asia,4336.032082,64.406
West Bank and Gaza,1987,1691210,Asia,5107.197384,67.046
West Bank and Gaza,1992,2104779,Asia,6017.654756,69.718
West Bank and Gaza,1997,2826046,Asia,7110.667619,71.096
West Bank and Gaza,2002,3389578,Asia,4515.487575,72.37
West Bank and Gaza,2007,4018332,Asia,3025.349798,73.422
Yemen Rep.,1952,4963829,Asia,781.7175761,32.548
Yemen Rep.,1957,5498090,Asia,804.8304547,33.97
Yemen Rep.,1962,6120081,Asia,825.6232006,35.18
Yemen Rep.,1967,6740785,Asia,862.4421463,36.984
Yemen Rep.,1972,7407075,Asia,1265.047031,39.848
Yemen Rep.,1977,8403990,Asia,1829.765177,44.175
Yemen Rep.,1982,9657618,Asia,1977.55701,49.113
Yemen Rep.,1987,11219340,Asia,1971.741538,52.922
Yemen Rep.,1992,13367997,Asia,1879.496673,55.599
Yemen Rep.,1997,15826497,Asia,2117.484526,58.02
Yemen Rep.,2002,18701257,Asia,2234.820827,60.308
Yemen Rep.,2007,22211743,Asia,2280.769906,62.698
Zambia,1952,2672000,Africa,1147.388831,42.038
Zambia,1957,3016000,Africa,1311.956766,44.077
Zambia,1962,3421000,Africa,1452.725766,46.023
Zambia,1967,3900000,Africa,1777.077318,47.768
Zambia,1972,4506497,Africa,1773.498265,50.107
Zambia,1977,5216550,Africa,1588.688299,51.386
Zambia,1982,6100407,Africa,1408.678565,51.821
Zambia,1987,7272406,Africa,1213.315116,50.821
Zambia,1992,8381163,Africa,1210.884633,46.1
Zambia,1997,9417789,Africa,1071.353818,40.238
Zambia,2002,10595811,Africa,1071.613938,39.193
Zambia,2007,11746035,Africa,1271.211593,42.384
Zimbabwe,1952,3080907,Africa,406.8841148,48.451
Zimbabwe,1957,3646340,Africa,518.7642681,50.469
Zimbabwe,1962,4277736,Africa,527.2721818,52.358
Zimbabwe,1967,4995432,Africa,569.7950712,53.995
Zimbabwe,1972,5861135,Africa,799.3621758,55.635
Zimbabwe,1977,6642107,Africa,685.5876821,57.674
Zimbabwe,1982,7636524,Africa,788.8550411,60.363
Zimbabwe,1987,9216418,Africa,706.1573059,62.351
Zimbabwe,1992,10704340,Africa,693.4207856,60.377
Zimbabwe,1997,11404948,Africa,792.4499603,46.809
Zimbabwe,2002,11926563,Africa,672.0386227,39.989
Zimbabwe,2007,12311143,Africa,469.7092981,43.487
